"key","key2","value"
"txfddpnqgh","hhgvewwysj",-0.863326952471957
"jweiehyjmo","ojvcfknwwf",-0.0610272640081141
"qnrophxqbj","ceextkrkif",0.900127962269752
"nbnawkgrye","egnxfrnhme",-0.0472949940979248
"aglzzhpqzf","hbrpsvmunz",0.72073239840208
"wmswoujkwf","nwdxqstead",0.38131864789923
"hblfbgkirk","wolgxvihoi",0.289788221702991
"ilghmuuukz","pxjrjrxirn",-0.614810348299196
"uzgpmbikpp","nvuiijaleb",-0.022643646086529
"vhiytumzim","lvzeubsmgd",0.175087012618637
"dfpqbtdjax","goearvsdfs",-1.1034996092368
"gmqwlkivvy","xyevusjuht",-0.875170107632883
"qcvjgfbhgg","wsccrlpudx",1.26142648426201
"uejhfrxlxg","tzwxkcajuq",-0.275941342320047
"ldqdbtcyol","hnsaapzymr",0.773671141630762
"rxolwqosso","cetzklmwht",1.60279052911515
"mventmqlit","bdchryomsz",-1.5257059853002
"glsyfplslp","lscpfgqagh",2.2793876262724
"zhdmthgbai","umufxbpxkl",-0.813189561279211
"jkhtqmwslv","ivbzmrkxwt",0.210091411653228
"gntscoucjm","buvztcujsd",-0.0816737964337152
"dlhovzmhgj","rcokoryylk",0.894301580600816
"ugpuqzscus","oejzpmvfcp",1.05260488529232
"sgwscpvirw","oijbnbtnlo",0.0883752588632063
"xsbkkpjpph","vnndxlscmg",3.74657547570787
"ohnjylwngv","aoupnnovcs",-0.205755945430399
"pinwgugjji","nhsocrbcis",0.426506389127246
"rtbrwkgccd","udwlwcacwi",-0.838410073379057
"uwqyxuriij","hdtbcklheo",-0.207066253505188
"axprrmofin","stxqtqzbul",-1.6412141501135
"flhzorvdnu","cinutxrbeq",0.851878722700981
"whfatlmwua","txescbxlsd",-0.477632311629335
"hepqlrslyw","jgxcgkzuku",1.45937659501778
"ejotuhgxxd","hrodmogbbv",0.184672473450156
"uhyhzuhdie","rshxospwrf",-0.350499150910878
"hkculvvtix","ocnionfqyk",0.805336379321462
"fnmhmtjear","kbwtwugwzz",0.260584724656541
"nexpryaolq","ngrgwdrxux",0.746964489878704
"jxcyszximc","lnzwibvdoc",0.480617962819491
"clnyohgjor","ebsamxhizv",-0.792360964977597
"wlpwhbfokj","tffhqbnomc",-1.37546045389441
"badcozszpv","gopzcqfppk",-0.420171444457453
"axjnhmqlun","cnapagwqor",0.384636862450716
"wucbximves","uxalojkred",0.816199387651477
"lufslwrivw","xyoizvmqjc",1.04111747091221
"vfsokyloau","hpoirdywye",0.153065481426211
"ojlxfklzul","okphaaygxd",-1.46033410395719
"ghpblcgxzg","jdeydzfgoh",0.194010215208986
"qrstwkyubw","zewyfhgckn",1.46875482382097
"lhizblzddo","yvhcnfexje",-0.204771181677544
"xgwvrgkrvd","shpvvqjcfn",1.29347523576943
"vhfjkgzofm","wvutvuazym",-0.98497104849535
"vgnwmlklgr","zzqqsftswe",1.23108513522583
"rjzqflzcay","fppnfootxs",-0.383316869998981
"qjgpyasxgg","zmceafrouk",-1.01063955312463
"qwrottpepy","trpvxfjscv",2.33885274790369
"oaptzvinda","avcexubbsq",0.562293871951565
"bnnrxfkoss","dtpujplshr",-1.71569377748954
"lxwxsipnfh","wmvnmbbkgh",-1.66515096256229
"gzdetgsgwk","upnqudmntu",-0.690305459430796
"wpquqvdqio","vmzdvnajdl",0.413070236595611
"bagcikiicn","zoizovjvlg",0.601703320105049
"vznxxeszyx","rwglxelwvx",1.17791174638622
"uakuefihop","ifrskyitnx",-0.979911697118795
"xqtiimlrjs","ryqcnueure",-0.0227309074322411
"zdqeveadup","adaaigznrq",0.709053452853878
"wdjkohttee","juaecsuvbx",-0.458205951844883
"furjngfksu","tjlajzneoi",-1.58730482416771
"ojqucdjbzs","rccoianfou",1.98693851258732
"tjmheqyntr","rfqvakenzt",0.477728947601676
"qxoitzeptx","grasdxgpwc",0.864620422560312
"seohejkmxs","wfndeifgxn",-0.735251728122201
"gtbtodgaxo","fnzztswxbw",-0.874024187313309
"qlopulcmvd","fpmfnvzfox",0.0500949683978857
"dufrlkkrmm","ryazynytnm",-0.768264383522595
"etkglkupta","ibkzgdmght",1.10881485358494
"cdywloasrh","onmvpdujfq",0.479934719155736
"xagwnmmgfo","vgrnvwgrxg",0.34829223072778
"hpnjrdcjyi","wqaagjibup",-0.347963496122353
"pxswzjhkff","zksdaxudlu",-0.141511594771911
"onyicrpksj","ohukhkuamv",1.34194729085593
"xtiswhfeep","edskyvttjz",1.40810375449109
"hfbbiorusk","qpqjttbyhf",1.36579238990221
"kybkxgawoc","rprcfwuevz",1.24941306725307
"kitmjygipz","zdthocmorh",0.441803216719847
"rtpwjqslpp","obkgbfvlov",0.317774147966427
"cbbfdhbwbv","jcppbverck",-0.340093253227192
"dslzaioshu","ndufuzuqch",-0.341212819895419
"psalxkqboz","fvlrvlmxvu",0.979029624172729
"dtnptcnkoc","frlkiqhmuy",1.32401561756954
"whvutwyhsp","iiltbbkzqf",-0.164097712340738
"zitpnxydez","qcgidtodof",1.2205548146413
"gytdqyhrqz","ckyykmoyph",-0.335816689065177
"ixlxkkmulb","rqkvvrgjah",0.690028972815616
"cvpibhdemm","sclvuegaqz",-1.17417679838258
"ncctyvxzyh","awlmsdrurh",0.811508908054213
"kqhefoadav","zvubjvmjjp",-0.153490100395373
"hgfqkgcwrz","mwgswfsyhy",1.26274581752141
"mnljybrgvw","qdgivitkiy",-1.086835749908
"lzhrpvucng","yvaahwdaoa",-0.0628791651626644
"xufmykgckg","plomggurgk",-0.391447155296993
"zkpzzsfywp","eqgngsoikw",0.777273426411265
"ujwytfnfly","npeinycvbu",-0.814660492670937
"fwjbhcouou","uqgtquomgc",1.72209266993256
"oaauwxsdep","xnuvudmdal",0.956855138663391
"jhhrfmhzid","sxvjlqhemt",-0.146538261628097
"wcspmymaff","lkmqhiahdy",-1.18636559852453
"tewoimecan","ivcfbdjuyo",-0.136852260402541
"esehbtzpbr","qcckkjtcow",-0.842095816765924
"bnaqzngsrf","jwrjtuglrh",0.594788808797874
"jwvdymvdtp","lrxapifrja",-1.15262476945515
"iclnkolkln","lyhichpbag",1.16463118895093
"woaxpnnszy","snthatjqhm",-0.222505991463766
"maqubflast","qxjfkfiffo",0.309010024141685
"ofnftnceko","lzutubhkrg",-1.34185806386439
"vnfkoiduvc","rwknkumzxj",-0.923631110478322
"dvzuluohkx","jvprthnnrb",1.45118648452509
"kbgicswfby","weppoovsek",-0.000301724277166843
"vderkpfqqv","rhvbbzzlzn",1.56085808101279
"eneytoxvya","bahehhnrra",0.291951859014951
"sznvgjlkil","lygrvlmavh",0.913666271013722
"bmtjfayvgx","wliwamytvi",-0.350381929228641
"efaxbykpbm","yftjdrvgtf",-1.46998255229026
"zpsisgffrm","fgsbhhzlua",-0.297630647771429
"xnktvzcgbv","fuvrfaoxrq",-0.107399560772725
"dauegxcbra","mpxubbrjhf",0.773893476761839
"lgaoqvbujd","qzbcuerggl",-0.962623580544336
"tetemmifsi","bxspmgpqni",1.04783369710015
"osrqccujbw","czeihbjnnz",0.755769804316414
"xovdlwikwf","scxkafxcvz",-1.609206292623
"zjgwlcapkp","ffpcuvupzv",0.257504422456898
"qzfbnhrpvu","iykshngrie",-0.184465588682908
"thqgjmjjtv","psldtyqcvt",-0.657331773556315
"kudoecalbz","suwneopjno",2.3940078114209
"bcnizlgvvj","lpfkoyivel",-0.710847847073379
"ntziswjrlm","bvytdywral",-0.120823960902535
"zlmlzrhegg","kvtjbcbkyn",0.216558997113722
"jfkekavovv","uzgwiowmvc",0.560664432058585
"jgeywhadfn","ofldctloud",1.39667874538756
"yorawfldcg","eawqhkufmf",0.994707177151831
"yataplcevg","vqlsggbhph",-0.0840407201011661
"nnlmilngox","mdohoosdzu",-0.304533490597885
"glwczeqxuy","zdqvztzuwm",1.59588926066924
"qdspatluhf","vqitikrrmq",0.540354040561201
"ktdemkglro","viajeicvca",-0.572031220345727
"frbsdwzndh","rbbshwobzn",-0.0299096634792286
"sturzbjjfi","qnlyrjzslu",0.0183323691896768
"rgtaorlepp","xdyxrdtpgu",-1.41505876114664
"vsvkwonjhc","ufuekeuagr",0.902464081140196
"gpjdmwubdu","umyttrvkhr",-0.921358707342291
"rxskgjpxxt","fpcxuuhbry",1.38638074741176
"dhnwowhmps","sgxfhxyabz",-2.48961201393866
"efzpwdowpj","nlsegyjjtb",-0.406018247891361
"upwnooogqo","qxazcyaefh",0.108766560796382
"jkrethisxr","obvsavxzub",-1.37143795659643
"yuwincwxca","sgccxiuhni",1.24169312241568
"ttzjczhqks","tryulxcbdd",0.861418867999358
"owgpemktbu","igvnypkcbd",0.389635861085601
"oextrerckh","njofuqoxfl",0.023991388835975
"qpinswfzwv","brmoajjygi",-0.963249842231785
"mzsidpeudc","aevhxfpfny",-0.379790806851556
"xfprrlgryj","rfgtbnsqzo",-1.89207058747053
"kunspugiqx","jhrgbzewqs",-0.706443220996062
"dmradqafes","acbxwzjimt",0.28362823721749
"poefqiyyyd","zkzakrfwof",0.261972053682793
"znogtismtp","kronaevxvh",0.169368314467782
"qcnzfnevjj","uivukvwekz",1.17753175459562
"auogfdjeca","gyijbafhir",-0.506106418211561
"vzmynesvjm","rqmwtqfyic",-0.295337322862146
"hkfasrorox","qvltmxpsjf",-2.1269138499742
"epwmdauhys","garqmhwrjx",0.0236132515521798
"kduwpelazu","enpzxklymx",-0.446966599903354
"tkffdbuzdh","eyhxzywejc",0.630295121062439
"ysxpigzvbe","yblksjlgvd",-0.441910917201888
"godzwnxvkn","cpwetonlsv",-0.242301310502494
"rklogbprwi","bokwmglzvl",0.66587502938504
"xsambgiapo","brsrdwiwpu",-0.903974298787945
"uchmmawgpk","gqvengyizh",-0.599864130051515
"fwmhsmutyl","cqkwjikumm",0.531915391590642
"dgthppjgci","rupkimcyes",-1.80443915108502
"njknufzikg","vxjzwdybop",0.569110047947427
"vqboabdlcw","yobtufbxwl",0.613435163004873
"yhboeebfqe","cpcrcoiukm",1.63098863195345
"jzjkhypsgt","xtpeqwprmp",-0.600581406171859
"vxjoejhfjb","egtggfvauz",1.14807692778852
"akhtrrynwr","vnvmwdebfd",0.472346575462206
"uczvuyjemx","oiwbzybzja",-0.986947543422985
"xzbwlsxtna","qgczpoihfm",0.985978004936951
"lafphzskrx","hvadjanoxy",-1.14518048096991
"zhpvqcdtqy","kvzwzhpoqi",1.5888163984981
"fzassnjrvi","ukycardzfz",-0.344237362553434
"cyhorlvtao","inhrwqrcfm",-0.161709935011813
"wsmzvfbxli","lfctzmmkxv",0.04347197141211
"zevrzckcxc","otlskpinbf",0.341975131517463
"lukjtntncb","ifqxisvjpw",-0.5386052863845
"uueytqcnlr","kyimxnohdh",0.720493946025742
"dfsvrzgmmt","lmpaqxobkf",-0.557523294085107
"tngsnvefgo","ymavpivkbp",-0.0823805323895698
"akzjtmpcwn","wrjbfahfim",-0.451460553931015
"yzklpmuskr","prnauhyjnw",0.991544676930925
"bhlediocsi","omgrstskqd",1.07337763005569
"cfessmnjbh","gswwthlopu",0.416512555030723
"liouzqwnia","gpihhanocx",1.34015279740173
"nwxyxclkvb","hplkblpxub",1.32973735785142
"vymmdiofdh","uubpqmqonl",-0.300962784891073
"puqjbsfeda","cpiemfgkjq",-0.539816261115753
"cblydngbyo","dfljfrnqqo",-0.299952720969012
"eirxozywbc","iixfxwmeac",0.690476016256392
"qrimmgigql","pcfdiymexh",0.161906740925301
"sbrtczdbfd","wygnyrqrgw",0.227845164394368
"fumchrkzdl","mlaudsrges",0.408860604013265
"wyulsxyhbs","eupvkvebxh",-0.262123756042594
"trmahcbmpy","sonsysmwxt",-1.72651201706704
"cmybeqarto","qwmttahdmo",2.79428050176776
"ymkvphpwkk","lggnopcoog",-0.118567983029655
"jfofzqivda","qcliiojaea",1.13794128986275
"isykrdngyq","bhtllbrwvv",1.6984508486116
"ainjjhdlue","chxulolnkf",0.207289291837561
"nwdotyjlal","ekembmxqwv",-0.317825073917903
"nfzdocfbed","nvyassxywr",0.169093183696131
"yhcukoqehk","vvvavkhfwo",-0.654135374957925
"tgtesoxpgp","ariookcavk",1.82523129345261
"ehkxsrkfle","ivmnvsvajr",0.10967496212905
"loicehlrsg","ujzvyigyol",-1.50334356047808
"zbihecphgw","wvrtxfxdwx",0.285077059269481
"dhorfzmqhc","rbqqcxgscj",-0.454107820783815
"lhjlhgxhru","emlxblnmqd",-1.04776084536939
"eeanrmyzjn","dbelksmkbg",-0.765335063716222
"hlufogepwu","zfbuuohdyv",0.436561654879759
"gyogfwrgtt","edpmavjvmc",1.56681623717513
"leafuoecyn","ubqyrbevkz",0.561467903989674
"piszbvvjkf","dvkxgbwzlz",1.06944145687953
"xfzebeazqj","jpfttxnlay",-0.274255026324494
"iphrpvsnho","kdphwcvxhy",-1.02396215054592
"kbjgleppoa","znpuryipvv",-1.0896581753078
"yharvgtmpr","rohgeovytz",1.63030220577807
"skjdduwfve","gmfotdrhiy",-0.185196678931691
"umaxcchkcn","petnqdzefu",2.9468482021876
"cdmbcamlor","eqdexmocdn",0.368045576374825
"ebwtfosilq","wtwoxqiuso",-1.05295160633532
"cnumrsones","iaykwuvuof",-0.457614013040035
"krviidnlyv","mroimnnrbu",0.177875545206976
"kezmvnngkd","xnobjemtzc",0.158582148897792
"ugglcipwjs","dvvdqknquj",1.24972479814122
"cnvagxvvey","uymncuazxw",1.27493941143019
"mqlrlacwba","hyinbdzmdr",0.734358410586445
"xouitzhedg","nhtrgwuirt",-0.157705952618464
"oktktubixg","vtvgagdvtu",-0.0203064896602019
"gagtwflfth","vgbtfvslac",0.770609394822336
"jggexibaai","obolajxuex",-1.11282945849905
"uemqyykpza","czczcgfjmp",-0.879357877597778
"bwzgwclhgl","aboktktlnr",-0.0332092530624292
"nysbrjsffn","iyphjnckri",-0.764035722008723
"fgbqzgmitk","pigfgwjecx",-2.15516401178694
"lwaqqzsign","vzwrwgmytl",-0.856545045620206
"ffcggxoehn","mndswmbsdo",-0.15936998892361
"ypuhhohtco","htullnpkha",0.159356110084223
"pllpqiptsm","kdzisibftx",0.346290246309681
"xbvdydkoog","jzgwekgitd",0.358577010527984
"qzzwfkxull","eymicyykyv",1.37624882967097
"nrypekeyeh","nrsvbzmnrg",-0.572428088146235
"kabnvxsskd","izpspjsseb",0.0659176801442839
"qyinphmahc","fososznyte",-1.60572230461758
"fgvqaeobmf","afunrsdxpz",-0.313302882610881
"dqjugawnvz","thpdhresit",-0.255263950476007
"prrbooblll","hokhxqocce",0.786003686113105
"pxhlwhewsh","vepqwwonsm",-0.472886059501452
"ddcaluxnfq","hqlnctvgrp",-2.68078834413014
"jxcalorszt","ftztqrwigt",0.200941978631184
"orqbmjbisy","xmxihteirk",1.96886108309086
"iydyhntgsj","dadmurnqbd",-1.51523425852929
"glujtmjbeb","cgvvxmirfk",-0.26422465727012
"thqhxtyscv","fdddntamfa",-0.00456888273052886
"hpsfijtzle","opmvjmkdlw",-1.32847723146265
"nvtiizxlco","bmwvgzyxys",0.260316109716709
"cqksjvvvfo","dywqsiupmq",0.778660119402492
"amxvrbysog","wmgxloilix",-1.26231629643486
"xmjizdggnx","cylxhralzp",-2.04988551791906
"mspzeymjeq","ezldfszgiz",0.499728981594641
"rbuydugmvc","vyiglqmvuz",2.21110877445363
"nzsrxuiuoo","nagzpiujda",0.983647540534074
"lbgwztjbxh","uhfnxfbats",-0.392569294696983
"jgsyiyrgii","kzbvaycnjj",-0.379109839602644
"taeosiypgl","lvgdqrdhsv",0.259978146126731
"vzjswmqzbv","ktlxssrjve",0.0596295266335434
"rduhqjzlqt","yhimhscnop",-0.699270052840689
"kmyhxfjjhy","kmpqymmltl",-2.31665341295499
"tghivvwvrs","ynozmaoocr",0.510497603121789
"gneqmpgoja","apncliklzw",0.267728640222864
"ulffjvmyez","szxzncjnen",-0.616735852700992
"qgmtloevtj","wygwsambfs",0.1240082780847
"lvohgvrlnp","sxpnkordnv",0.926283356738521
"gqfcimjacz","eoqjdriadg",1.21220216602731
"wwixmoewaf","cwzxeqanjf",-1.15218966294249
"azmosawlqg","kebdnttisu",1.07879123037906
"mjhmragvac","kxtmfrfhbw",0.24415603357168
"wldboewlgk","uddeojqegg",-1.51415916635842
"wkaoxpmtpf","egshrwlzqg",0.163120581597441
"epsynjgiwu","flebfudlrq",0.929758897578859
"mnmxmlftqv","iacattvzfh",2.96643810766401
"chkmcjbvpf","prxpynurcf",-0.132014145383728
"fenqfgqemc","sjxarnkamm",0.329556264536725
"lexxjafyck","criabdqpue",0.327042323505259
"uncfmmzeoz","ieadkwrums",-1.44622839692105
"rqptlwxuek","ivbuxjrrjn",-0.489127697710104
"xdcmrhcirn","bxpgsxcnno",-0.0641881000236088
"wocmhupwbz","yqveupdmgu",1.83210333026664
"rcexdnyqkc","qilexclylf",0.724496952764125
"cxtdixoewa","dgcqwxovdn",0.970833259584167
"tuhamektgt","nnwguslrdy",-1.24483599011793
"wymwvixndl","agluekrwml",0.575427484248627
"aniddtanjx","cpuzuesusj",-0.338707661174248
"llpajcxlmv","qrlaoomjva",-0.455612648796812
"hltnrcugta","ufizzdnnsh",-0.931013547502713
"lblqccrazm","lkphaghpzh",-0.724780708335905
"wxmrdvhrpn","qvuaycqnrl",-0.0903245121190099
"khgctlocyu","wxtiwznndb",-0.761902858915969
"hpdaqyoygc","jdkpsiordh",-1.20255384475406
"zyvfqwlidw","ovyfxuhnah",-2.0452600410042
"ttxryffvvu","vmotxnredw",1.58120788293722
"qjlpeblbvx","aulkraioht",-0.483158006494392
"gjzpcwlqxe","uscsjfwpla",0.759478940107119
"xqknyshrcd","aixwwubzha",-2.26661909104481
"ycruvtsizw","lyvrjsygcx",-0.137980359722741
"vkaxegfvxi","yxtecgohbt",1.35996152419981
"glnjtgidnt","uekofbmvjj",0.011327859923314
"vbisfrkrqz","zyawlfxrds",-0.0751980774719211
"cammmgnirj","mqphjomzqh",-0.745363170530421
"xyhxqcnpot","hsnhoxuovu",-1.38336599860612
"qsahkugcmg","nytsiuxwpk",1.60508975419636
"bfxdhcbtie","suvkwxxbpu",0.801034307261513
"ekljtzvpxa","kezvwdhqug",0.205224273960913
"owqdlvvlvg","uhejbmhbme",0.650419693858261
"jhnqwnackf","bzbrchhvvk",-0.887018864469413
"alwbrcbmsc","jekbqsxrou",-0.5870703059263
"hwgboianua","zxzttksoce",1.77931612140567
"wdplkqvybc","mzcatocagc",0.700258802991842
"yxbxjdnjkg","ljfshgdiru",-0.70142938103454
"ugqvdgcsgw","ahhmcwviod",-0.440410511388577
"stwmbztnwg","umyzohrnwu",1.30903381655007
"vestvworav","uwttjwootd",0.320646522584099
"nwjyypshey","usombczlnc",-0.203886864865358
"qcnblwltfb","yqwnwnrqxt",1.85907989000982
"qdumdtqqgi","jotyihxzad",0.615101665355169
"pphrowutdl","ckaedybpqr",0.204165161605364
"xvnoteniuv","zltsqdzjfp",-0.0533455927469791
"wukyyjjbns","vcvneqtnaj",-0.0853957784082216
"pqzqgxivgc","etpqtvypfk",0.0091378307167356
"iljdrhqzuk","nmvsvbohir",-1.32664939560425
"oekantczcj","frkctgbtsb",-1.03824312856177
"abgrhfutok","tloufcrfgz",0.0758998750101848
"tfxtepmary","pvdmltltcd",0.16809880306283
"rdacvfixes","hmncfdjcis",0.251368750349351
"qmieypvvkk","mmwkvsaabc",-0.629069164022821
"dcklwvazhm","ggyyvjowkc",-1.05397896016339
"rqchyjmkdz","ikixltlmdu",0.200853694550256
"uwqlcdlezu","ctouwcdzmu",1.94826903090357
"quiuedobou","lyjxxhkzon",0.683604014067956
"tkgdbwswkj","hdojigdvmm",1.76907473798461
"yiwkwostqi","yzrwmhjtjm",0.349971910624933
"hkgjmqafks","xtzmbhmdkw",-0.166960535395126
"skrifhepye","idsseiqueq",-0.939742822694424
"henymntvqg","iodwqaluko",-0.359852080889707
"ccfybkpjht","rlleexttes",0.683431168228375
"nsjoodvlkc","agcaibostx",-1.10485971931504
"kcjpfipalw","ppbyfigtep",1.90861818392232
"jsketkbjqy","pegxjugntr",2.13409648796053
"jwfukhiglu","hwzcetqpsu",1.33764400072005
"rmusnjrjum","dyskbuzznk",-0.585360662430166
"bgdfrpxjti","bqrlewxlup",1.69451957890651
"kurggrdkri","zustijuxwx",0.883833010037194
"ohdbcgvdmc","xxemklaknj",-1.63112731047368
"rtjwoqiuja","mgxndmtxac",-1.0429937182926
"qglqbifrjx","txzxdybhnt",0.111204562452063
"nipxxooriv","lxrzntagwx",-0.306359732802664
"osznflojgj","wgvvvzfqii",-2.37734603127003
"jsrbliogfb","dolreatonu",2.08285209527128
"cvwcdrjsir","pbcbnvxzpb",-0.455345899185857
"rrqvgnjytq","hrsnvatqsv",0.312362864233125
"kxovjthxzm","gmgmaxbgpt",-0.490391484738973
"wdzywhyvtb","jpvjvgepkf",0.0928862855275834
"hcgdbcxgji","woxzinkvsk",-1.16505036722834
"sjebgomnjx","kgbzcdtvpj",0.315956619785696
"ywzrnpondj","yskkmwltkk",0.58235645481683
"nlgnnizady","uqlpcfmdhi",-0.173546554977544
"byomctreko","hhgpsrkmvp",-0.0889276442793364
"siyeszwxab","fzlafnlnjx",-0.429334528223693
"katxuzshsu","soiqragkhv",-1.06066902451824
"qdyaezqxxk","runegoruif",-0.282186538719493
"bjhgvgyeoo","whwuqvujqv",-0.389831308866369
"otmcdrcvev","tdpsujnyjn",0.276355194198204
"wxzocrhiyi","mntfqblmcq",-0.635685544835673
"vpuifyowuk","qroohvateg",0.603814603476765
"coxkewylww","jghzxophon",-0.156060569120766
"ogfgskjuhk","jbdqqirrzw",1.54027229725573
"kupttmhavt","rjipwjvjnp",-1.16953039079374
"qwvrqxnjnl","wgyegmezkn",-2.111160412089
"hlmwloujhf","qlhstpstgf",0.46743999069943
"jylcouqzxv","qoahjagjsd",-0.685097018722172
"hjcrrjtbca","cvgivhxjhl",0.545546601670565
"gghucjhyej","lhcfxkcovb",-1.7887251183892
"unxuewrxvq","ywuaimfwtt",-0.0880934089889701
"aktadocovy","kgsdrvjhxs",-1.31250008464963
"xpiwjvpxgy","xeskccpqij",-1.50855245082772
"miwdqchkad","iacelnegbi",-1.86938593679302
"vgjrxtqccb","crijlxvxnn",-0.359361923254419
"fqihfyncel","mvtcfotvbc",-0.655290626013337
"cilmylnlsx","sbqpblxklz",0.486597091900051
"vfsvazffuo","lcsbzxqtmy",-2.35210866795258
"corzczpeuh","htzproisuv",1.93181313694812
"yotwdmqeqm","uyifworuye",1.30553075966455
"qwcemkdvke","tkrkwoxkow",1.33652276206476
"xhrlnwlafk","yjhxspscld",0.690564488640378
"hlwvpuxbid","mbfynfadho",0.64883500303773
"xpcdxdhikn","axigtavyvf",-0.399515701395292
"mgpsiykxhk","yxdkvjdmpb",-0.837050576764496
"esrswdqnet","ovwtukowkc",-0.824926619115674
"vshkckzwcb","jbojwfalot",-0.445384771654773
"eyjtqrifgx","pvvoqniokw",-1.31522527081445
"cgxyhtvwcf","txybjobsmt",-0.83323116711839
"mvijzyupht","oxrqrowsml",-0.0670203592035611
"qxrijxklhj","ikbvezgmyb",0.0499426149165261
"jslyrkohig","jpmcbvdbey",0.300764734033028
"wvesjnmzbf","vpqqyihjup",-1.53041180829876
"fibzuhvmov","lunycnbeqh",-0.229509268745548
"cxjsyhustd","sechbdgpdo",0.605733513712509
"ixdlhybhpd","tplortntpl",-0.856190991366587
"fqzdqjxxob","wcdkkcbtmf",2.62042305694404
"tqienimbkf","jmqxvlfjhe",0.167204332988184
"amqmsjjxsn","opazwsbjan",-0.135674670754369
"xvqsflzspt","rxkohdmuhw",-0.86043539230256
"wfpqadlggm","cymxzdrfio",-0.85765623600475
"xswiorahvf","luaptakabc",0.80180664494822
"prgfwcelol","hwdonubjek",0.984672286457675
"tqgaebnqwl","hvbqhesvvi",-1.81347470521596
"upxalpckfe","gcqyhakjln",-0.157742890610232
"kyadldefjw","stbnuxenfr",-1.05409555252453
"tkpvkehuws","cjhfnxpjuw",-2.12668029596906
"engyhtxkap","wuxvkjbzfh",1.08518371412036
"jioebhnlmg","bvnhcgrgef",0.303091537148405
"uqhqrvodtx","pgiyzfavnj",0.452403271476877
"aycbwisifh","xiyqlqfxvx",2.26636518376547
"rhpcvbsigg","bmjfqabuuz",-0.943998485922695
"ybzexwjtbl","gwmavfmhmj",-1.25372558138769
"ztzuxswuix","efnbgaexib",2.50474182362024
"ipyxwlbspi","ajitiubchz",1.88631998396039
"kwpjzbzdyf","ulnevcmukb",-0.092171981145342
"kgdusmbhzy","vssoggoyjf",0.693487766670366
"exnkydsftu","hfvtqfdjbi",0.291621189059389
"wjnzqdnqjz","dbxcmmhqxl",-0.542668523770952
"jthzpmqobz","cexrjwjrju",0.360621172526699
"aujaykjlup","wxrjixzhol",-0.444336029260411
"myrrvjqppx","onbaxzpdwx",0.124341822756091
"styoxlpmbg","gillnonvwl",-1.05071582793843
"lzcnjfnice","owegcygobd",-0.211908157407174
"rbaatdddhe","pjrwthacnf",-2.44192723460153
"fnjsbbmftb","aglivjhyfw",-0.970231809503229
"qhkwcrikbc","utnzhlphiv",-0.474545749061743
"udoqkhcwnl","ldkzxzahgj",-0.211381206021986
"jccbhsxutq","cklsdrfjhl",1.51142786314793
"fjcusgywbf","ikeakylzjv",0.684791136608962
"rtfsibyxsb","opbsgztzde",-0.0527293557441418
"ekpjjasfhx","ibhzcfnxam",-1.01628666864138
"tmnvrdunzh","ckjlzemwgy",0.362516723915285
"kahrxfjvnq","ajfutwvbon",-0.946690588753577
"bbpefljuco","tuxhlseevq",-0.492005006084163
"lylminlhgx","zacrmxttxm",1.36963398530721
"dqcdlcktzq","vlpjiyqfoe",0.0485514574644494
"gwrjvkeidw","rtziajzsgz",0.169039655626838
"qugqxlotjd","zqkiirgeno",1.46494518874406
"aotowqnfbi","fejxflwuko",-0.331125012176905
"psbphceouy","bryelsvyrm",1.63245142908283
"edsaxixhcn","vsmibheadh",0.122749659534105
"xzjleixkzv","hpzmtsmtcs",1.59258726653136
"zhlyzzgjrl","oabhzwblmk",-0.630940421953352
"jtqkiccqee","kywzzngahl",0.363221417983879
"ypcvemalsj","nuqrucyytc",-1.10043356313136
"vxxnvncgoh","dntdvrmbkw",-1.99525055285699
"leiaetqlmz","zkfnutoxsz",-0.254428994554664
"unekjnrcec","rzzrnwlyze",0.0138058499162913
"mjdrhnawmo","tahfhbibvu",-1.94529227484542
"qqgtnmhlaj","ftunovbawx",-0.193337958716486
"ovrhdfbjiz","rwusnvrfol",-2.16866500068847
"poxxlitzck","uzvikacreu",0.710102911608481
"ymekqvgtpt","nxctzoffxs",0.873097583818415
"fpmewzrhwc","ffiyamdzni",-0.702090450904335
"xfdwxnvapo","ueuktbkoqi",0.949528712398109
"uxxulzgpll","uxzadtuimc",-0.467706304189008
"ydfqfgbsgx","hwemvjhueu",1.25916158557531
"uleorjhewd","btkpcgeugd",0.891259768779688
"vqirrtiyjg","xdkoefjgiw",0.190640443526231
"gytvjngpad","hlfskrwbew",-1.20499678196834
"tqhpgmunpz","hzwdsjjmsr",1.60269691594173
"oadivhqbep","xgsgsrrmhy",-0.241537799809922
"eaickavsgf","rkmsmtbefj",0.752297616558549
"cekakxgmno","eswmemrdod",0.787604719258889
"ggztuwodiv","xtcrnzfwsc",0.0863331954480754
"hgdwtzpdvi","uthktkxpwc",0.0137708548697226
"xrgsrwptdx","cmklzxurki",-1.20307965594895
"cldnhasnmh","smeikmrdyb",1.20406746334361
"gkgtgthoyq","qwcywvzune",-0.420839162524294
"lnvwtirvyd","bmkkqqrhdy",-0.528595984140866
"hwbtrsblwx","wjgiytlpco",-0.4961720502393
"ciouvcmwbd","iapemgyxrv",-1.68331708925775
"dvadhhwwdd","wcgonfjvry",-0.351646281912367
"xeuoibyswa","nhrglglcnd",-2.17108274321508
